#a,e,i,H,diameter,BV,UB
2.203190390907358,.1686930844117646,5.737882939428668,12.6,,,
2.24742423420084,.1544829222300539,4.615980455801226,13.4,,,
3.153328346329563,.193052927078953,.2896128612894475,11.9,,,
2.2454144572091,.08133562107363544,1.407787245527862,13.3,,,
3.106985819502672,.1789161284261527,1.94614450426395,11.8,,,
2.238004191277986,.1944417750862536,2.869688130505957,14.1,,,
2.365758288301594,.1548461061713804,1.308614396653177,13.2,,,
2.258615155751289,.1501108008001205,4.37952637482526,13.0,,,
2.258022621423716,.1318090255548738,7.627137188049385,13.1,,,
3.02537935682855,.1128647750944866,9.490313111180415,11.5,,,
2.259688882287038,.1607308927401491,6.625590140359164,12.9,,,
3.35793883262642,.1297054534513187,9.335003317758092,11.2,,,
3.173850078731275,.2064558644292672,16.9607167455905,10.20,56.13,,
3.117146846070511,.1364465218156561,2.586077940602729,12.1,,,
2.22002995042673,.1879941522669291,5.997150310657164,12.7,,,
2.24758771504739,.09986786172987569,5.837994396106904,13.4,,,
2.555853151253618,.01980077560518622,14.2923719067781,12.5,,,
2.261750822124205,.1563872157616618,3.223549091755276,13.5,,,
3.030980153847481,.09886940796345019,10.135106914013,11.7,,,
2.864425429031844,.05015769629570169,3.171192402112047,11.9,,,
2.203220536646009,.19875278627799,4.372587498500923,14.4,,,
2.561983429046956,.05824647543078572,14.34250746650019,12.0,,,
2.604259805079103,.1380829854415485,15.37985197527537,11.60,16.88,,
2.803430231161735,.09683398905592795,8.894853236673937,12.1,,,
3.167882989112716,.1085755333840183,30.64797123642941,10.00,57.98,,
3.0178553365825,.09492065328722059,10.20357876313767,11.5,,,
2.977237834599858,.1546495260971709,13.36748102468185,11.50,29.38,,
3.016771683343703,.1196846146451248,11.45248591143732,10.9,21.5,,
2.202957382304729,.1558557610818123,2.94211860454322,13.8,,,
2.793348821332482,.09738051501592805,9.619572527715505,11.3,,,
2.288779358209635,.07159480332884098,7.277355977675688,12.7,,,
2.703729435535852,.1997802617642059,16.09133525876949,12.6,,,
2.261650117483169,.1291653739281837,2.957500451820392,13.8,,,
2.56288215750215,.1858530334998687,13.21603872655689,13.3,,,
2.234823353234368,.09779035963607617,3.596827081869213,13.4,,,
2.79518739412249,.109639342291135,12.8109301309736,12.0,,,
3.171702348248539,.1551295794077252,2.093633013256735,11.9,,,
3.137482628445873,.1483525985086113,1.428452853100899,11.6,,,
3.246250341733648,.1539544634324232,1.469397512033933,13.3,,,
2.372381024418134,.1433255403326169,2.981306909795027,13.7,,,
2.453923590846773,.1321374678593303,2.87218175204081,13.6,,,
2.887521800611569,.04956389339827882,3.140205394173469,12.2,,,
2.387031444901537,.1902769751752107,2.221300131459853,14.0,,,
2.274782958658214,.1182522323698318,3.480004879936893,13.3,,,
2.531663223637704,.1681383147229322,17.00911788513583,12.1,,,
3.009183759102325,.06144448184555569,9.527359593111372,11.3,,,
3.11983020342584,.07000320437360039,14.88254601801542,11.6,,,
2.779271505065311,.0231146592097861,4.061398158323691,12.4,,,
2.87469448154606,.05649221849432286,2.216502839896996,11.7,,,
3.624066045426734,.1120656013696928,2.27918722913458,11.6,,,
2.609291542075207,.04776619490880189,7.218236010411873,11.70,20.62,,
3.169345937004034,.04989466186444468,8.795186117054815,11.20,27.72,,
2.598865047797736,.1262025591826095,13.04973625473145,13.0,,,
2.678935341279117,.07530707301363199,8.46798681356713,12.4,,,
3.151367617406088,.3296351875096405,41.4355376176531,11.5,,,
2.440249240015315,.1640527816731531,3.949681903059674,12.6,,,
2.781300386815797,.2360324876847844,6.44253314431748,14.0,,,
2.151186403391534,.0896818296437807,3.24125588094826,13.9,,,
2.238393482684344,.1545407329979274,6.820779877762676,13.2,,,
2.448631301506611,.1534162526047567,12.92950566163586,12.8,,,
2.649612360709857,.1641081214355241,10.64678315715959,12.8,,,
2.669143411626123,.1389353772792917,2.626329109908286,12.20,21.12,,
2.45474505264043,.1746633666290918,.5806092624010667,13.0,,,
2.307728847032435,.1244818072262414,3.135742466801621,13.0,,,
2.862492357684753,.1085777512556914,12.327591409433,12.5,,,
2.195276779441718,.1396139580136663,4.86184829144218,13.3,,,
2.757018162683547,.260899910639237,9.601294625901108,11.90,13.33,,
3.133186155214699,.1141639435658721,14.76483389083536,10.00,49.04,,
2.313687287440623,.1704363568003829,3.321526128612387,14.1,9,,
2.831167991494136,.02116520183036218,1.073827553019945,11.6,,,
2.287479370602494,.1940921416755628,3.933024736757879,13.5,,,
2.181252708227996,.1152832591300372,3.593451372877739,13.5,,,
2.76473750917088,.0897360958921527,2.868692790428593,12.4,,,
3.018852349232591,.09211877484870692,8.71393012406144,10.20,25.64,,
2.8727393821896,.01516959655314938,1.024312274809134,12.2,,,
3.947472754234095,.2759790101085762,5.23310557361697,11.20,34.11,,
2.220417712890232,.113394644419252,4.508194041506331,14.2,,,
2.268591906127625,.1377269241727796,4.548152842033318,13.0,,,
2.5676395957499,.03979159022774659,15.64264424135052,11.3,,,
2.872555600609077,.07462797996498924,2.702406871431132,12.3,,,
2.593932041501943,.199431732350708,13.56639184805722,12.2,,,
2.391345133759812,.2204058259387578,24.21775554826618,13.6,8.6,,
2.447476863245198,.1398599135028329,2.54630471295634,13.4,,,
3.197724418518304,.1350334680175733,17.99811351553902,11.00,31.24,,
2.848347745328939,.02693191658399075,1.877478335319203,12.6,,,
2.638979403980797,.1542523192133042,12.07951736637363,12.5,,,
2.246291111653957,.116869101373575,6.997025320728399,13.5,,,
2.150565166280399,.1700507180276413,1.094768163852403,13.9,,,
2.467866166506842,.1527704205347705,1.558011713998298,12.9,,,
2.311554803237463,.1413339624136156,6.422391252519391,13.9,,,
2.248760169815691,.09451649135127158,6.896002730985179,12.7,,,
3.340997958528176,.1440711343015883,9.809578871406876,10.90,38.42,,
2.783051984560521,.1712734869772776,9.589623314312776,12.7,,,
3.092896862392925,.1882849618146362,1.234037426233122,11.7,,,
3.122254851219237,.1566448602783725,11.41624338520476,12.1,26,,
2.567139004288388,.1819583912701471,7.276975698912765,13.2,,,
3.156338920570571,.1692508225886653,.8635426226056009,12.0,,,
3.000631249243702,.06059786495565063,10.22698453869238,11.9,,,
2.846309373377137,.06082480455869569,4.267806396321689,11.20,30.86,,
2.469505512887992,.1346157073514449,3.053725224715519,13.1,,,
2.850811544978391,.04371778643409081,2.649107209138504,12.1,,,
3.171126981656248,.1601479800344503,2.536554839413181,11.90,20.53,,
2.887032607845022,.06549494046567339,1.018568423913061,12.10,17.97,,
2.609413417626884,.1243430219636705,14.73746000393332,11.7,,,
2.238292557386568,.1732519918449839,3.629888583220299,13.2,12.5,,
2.439082468654135,.1217125610036596,2.799118196425861,13.4,,,
2.337061192592513,.2210096589164961,5.151355344857786,13.5,,,
2.748374620533399,.1866969777818066,7.046798427148264,13.0,,,
2.586063282988885,.1958627379281485,12.29345698369112,12.30,10.64,,
2.418614535048997,.2270127257834414,2.483610166702652,13.9,,,
2.616628095862358,.1360987382686522,14.83334226197644,12.40,16.59,,
2.782297975104878,.03324689266555782,3.666456059480741,11.80,22.10,,
2.55450030095124,.1983076468442989,7.190980618811515,13.5,,,
2.423209185478148,.1954628703669253,3.073910814708183,14.3,,,
2.270874446608155,.1050345540504346,6.76903048352534,13.4,,,
2.350457949471726,.1815814260530855,2.749453726961959,13.0,,,
2.356518491004492,.06930408759437737,18.35305640579215,12.4,,,
2.239406010815643,.1316996271087158,6.145522388457156,12.8,,,
3.025754161146148,.1144025250102657,11.60166504945832,11.3,25,,
2.592338765504123,.2641612139318876,30.10860136925363,15.1,,,
2.369814044022412,.1844604007384972,2.359245514893892,13.7,,,
2.433016146231429,.1875251468250045,3.045190977495607,14.0,9.4,,
2.36815399535158,.1335219566245596,8.331476521702765,12.4,,,
3.176018734419651,.1294998675549589,.8088153840046913,12.0,,,
2.197588653075611,.2046105722594667,4.556388421467962,14.10,6.08,,
3.218862575720757,.1726053203012709,2.034061151400294,12.2,,,
3.201242058746822,.2041882454853563,6.217510621347328,11.9,,,
3.22560620243844,.06629894541499774,18.22839472095999,11.1,,,
2.357972853007261,.1409495720906299,3.662630287465318,13.30,11.02,,
2.364386776694039,.2280551809056296,.9886628383418868,13.0,,,
3.390930572324304,.1712799662961411,17.38773733084531,11.1,,,
2.836282908388994,.04529554684186059,2.893685287732262,12.4,,,
2.608574082489527,.1275662337648684,11.82686731688591,11.40,15.95,,
2.36948354465836,.1859735145094809,4.727126116056637,12.8,,,
2.862835772449414,.05282186589443408,3.219822642592693,11.7,,,
2.761628961716032,.06022880845146424,6.276446799804731,12.2,,,
3.194273162078978,.2466211522096824,16.53527821466517,11.9,,,
1.930972290754108,.1038815044657613,23.5212160912081,13.4,,,
2.215780603542844,.08438226476048648,3.992724993722526,13.6,,,
3.419892032428919,.1234323485661851,14.77221879918311,10.70,35.63,,
3.196682797879526,.08717156009315143,21.02270571901381,11.6,,,
3.030431767330272,.02459538283586175,9.638889127067083,11.9,17.6,,
2.672992501468175,.2184527311472229,1.963276716109222,13.3,12,,
3.019433445265155,.02964658383521869,9.518134660682666,10.70,25.58,,
2.240351455517397,.1117071192343046,3.422498293959426,13.0,,,
2.269707438900367,.2449294622912602,3.489745362448095,14.3,,,
2.236686999328018,.09771884987905338,4.340729722450021,13.0,,,
2.891261282959615,.08489303959598868,3.225718797690616,11.40,22.97,,
2.236263706279179,.09462816105245739,4.738816979514252,13.0,,,
2.324426819135643,.2094814637789291,4.921616594148728,12.3,,,
2.634180315729566,.1305038039849171,2.590086231624412,12.4,,,
3.215925264634646,.09661646560584754,22.8514224176455,9.80,42.39,,
2.673808022793391,.1901275552670546,19.02679263405328,11.60,18.91,,
2.440031645370701,.204866251855585,4.709060544791556,13.7,,,
2.556517364378176,.1468436633593639,15.24970781880597,12.5,,,
2.586464176855909,.1462465631354795,14.62968582090739,12.5,,,
2.277103961447525,.2102118573590555,4.996702158061262,13.8,,,
1.926498700715173,.1064635147072463,21.78636366114376,13.6,,,
2.855423026151972,.1576372443794508,13.52284635186192,12.00,21.71,,
3.13132348121195,.1131860741662871,3.343836477859919,11.4,,,
3.140171871992935,.1448529011084399,18.38447180608824,12.20,20.36,,
2.642950192576046,.02783185946060121,1.610572765109151,12.7,,,
2.398735287859802,.1470214305983441,1.938389319045444,13.4,,,
3.117295965179881,.1392104335671694,2.498262411491706,11.6,,,
2.225283555214085,.1890682847127113,1.306030643122154,14.1,,,
2.592168185189823,.2584312207342176,13.35862079875903,12.8,13.4,,
2.374187003986094,.1833670970251818,3.899114726883734,13.10,15.18,,
2.37913686883232,.2066651501841229,4.6093927603644,12.9,,,
3.092795069137916,.2109948113451019,2.079921130174556,11.30,25.14,,
2.561538207124006,.1076341437840971,14.99447678703958,12.5,,,
2.418979967033971,.1169019096696692,5.636650014112033,12.90,17.31,,
2.259890584945618,.0751336202425895,7.280326217618427,13.4,,,
2.249002013762044,.1567517722600297,3.550568833335442,14.3,,,
2.268204962957237,.1288843406591229,2.361467674191359,13.7,,,
2.277688847586629,.1767053554517059,7.258392288337955,13.4,,,
3.090606986737087,.1944483436344978,3.257066940987271,11.9,,,
3.018752133779857,.1098831176629852,11.33922067456025,10.80,24.97,,
2.453894319012392,.12056736809597,2.944483395766538,13.0,,,
2.717056332721381,.06601799804734433,4.30913590752635,11.8,,,
2.52619909415071,.1337778042433224,15.56903591348233,11.2,,,
2.245365080843598,.137984804404524,4.525525525720605,13.0,,,
2.229606736891821,.101769704911821,6.443469111747507,13.2,,,
2.351369190299075,.2424487717772486,1.680867957936336,13.8,,,
2.305006023581191,.1982675997485441,2.344368315672831,13.8,,,
3.20612949264617,.08132666829397223,2.204787195067215,11.8,,,
2.238539428638218,.1799984435382233,5.646030699423662,14.0,,,
2.243047917486273,.1365970744334395,5.035359329434749,13.5,,,
2.339395551083125,.1104210024323204,2.416522509280986,13.6,,,
2.273444867685874,.1305351323056104,9.967721623603309,13.9,,,
2.238307828693612,.1893738484377087,7.712081219222378,13.7,,,
2.241331051473609,.05553375574035337,1.47356628019495,12.7,,,
3.150014432495343,.1012433952498454,7.094449805743043,11.60,29.92,,
2.682975515348248,.2195488602995818,3.919187816287241,13.3,,,
2.608803041560837,.1953010985086442,13.89191704054114,11.7,,,
2.412501141381779,.1820557803997082,5.287208494845856,13.8,,,
2.577552669342204,.07643210756439865,10.33379623203292,12.30,16.65,,
2.284330373374331,.1523292177892956,6.479410573994581,13.8,,,
2.435235179984458,.2293056954271566,4.143211984968932,13.2,,,
2.387424448735158,.1008974223977619,3.82987615544404,13.1,,,
1.935548203526748,.02647669363190789,19.00708011796217,13.6,,,
3.079102822126139,.1094493258591484,19.84053291067169,12.8,,,
3.019200226587617,.0548949069810071,10.23675093782427,11.8,,,
2.929165452926715,.1857860368434859,16.69592603265035,11.00,33.72,,
3.172657002229455,.07707343265928487,9.579290952851753,12.1,,,
2.349665267603648,.1665852853121431,2.012784685288079,14.9,,,
3.530842471697701,.122238470189308,10.93996716878582,11.00,35.07,,
2.675303444689084,.2065784681224356,12.75977970666384,11.5,,,
2.647464218155242,.07282439682001511,14.56320367650637,12.00,22.47,,
3.493497745545674,.07032199353214749,2.989890232266556,11.3,,,
2.668462978579259,.193856384173559,12.14031318132426,12.7,,,
2.928235070327073,.0897290652660102,7.46626511209165,12.1,,,
2.303405908910819,.2107730662946129,1.345520657531251,14.7,,,
2.88103498085118,.1994197611837123,15.49379624893728,11.4,,,
2.259513455992712,.08794316575715766,2.820760067795747,13.9,,,
1.979040940240992,.04641501879503405,28.55468356235496,14.2,,,
2.963233818816716,.08977581714148297,24.16451299471251,11.1,18.6,,
2.262408299598972,.1928918431748097,6.473207428215614,13.1,,,
3.146953837991947,.2364810098138369,14.84812482477991,10.8,,,
2.201611375922754,.2083694996127357,1.602007749323162,13.8,,,
2.228944825394462,.1682565142944058,3.286297388998241,13.9,,,
2.45112068779532,.08956574175903634,7.181385981511816,11.60,22.94,,
2.561018145374153,.126083145250011,2.238679664641177,13.2,,,
2.223217162025523,.1612570767008553,2.011626946224782,13.9,,,
2.377777102634407,.1978546329900313,3.955177662699842,12.9,,,
2.428209754009656,.07543694394979374,4.969237611367949,13.2,,,
2.418598229770331,.1999509562503021,2.232239850122962,13.5,,,
2.580683715378629,.141228660077191,10.16978783321977,11.30,18.04,,
2.22752767343614,.2006139169202132,5.468057519346906,12.5,,,
2.846855357301666,.05855751001193518,3.239539532735866,12.3,,,
3.03585152042647,.06076797428530024,13.26414581863289,10.90,32.86,,
3.063466046053451,.199362617314412,4.754961241007445,12.2,,,
3.024090531099278,.1009374653025601,12.95892558523698,11.6,,,
2.228613305750421,.08543332389951733,6.364088721676711,13.4,,,
2.463314192626846,.1345042341365345,1.995234650955183,13.54,,.595,.272
2.745292286851781,.0772503599569123,5.906314600229376,13.46,,.745,.376
2.599858352627671,.2023863790849313,12.77297301023157,12.3,,,
3.001916752016985,.1088915252032413,9.717625217609941,11.5,,,
2.597108339340874,.2001387204409937,4.824519913434838,12.2,,,
3.112078310679459,.1619492674662696,2.937933108481627,11.5,,,
2.698936360327805,.2137084244233877,6.92085517996669,12.4,,,
2.464579655391221,.2008110306304571,4.216563957968596,12.8,,,
2.924208548397245,.04214766793567467,2.406361443798784,12.1,,,
3.151707404958177,.1222335693840954,4.457477145051818,11.6,26.8,,
2.180745275655509,.1601229380917789,6.565518240939567,13.2,,,
3.98597385756271,.221965191102463,7.641284670200343,10.70,50.01,,
2.420032151486498,.1393331063452272,5.981840107027883,14.0,,,
3.159358547559391,.1366852016876492,4.535788204569524,11.8,,,
2.400548526192259,.1900378109884367,2.474370603615228,13.4,,,
2.225840283116821,.07406990863271745,4.617206850948124,13.4,,,
3.194744080451224,.0232490892830775,20.53323112007746,10.60,41.25,,
3.017480710816709,.1060158632318853,11.2745776748283,10.90,24.75,,
3.399174301360424,.07740033892356064,10.99592674982347,10.50,36.05,,
2.553288950695303,.0892229820568196,14.18914572418629,12.3,,,
2.846674714491777,.08115505780340693,3.093660845229728,12.6,,,
2.225041725609969,.2097188180051541,5.509628641100114,13.6,,,
2.192257931047786,.2361841325249134,5.034344664263239,14.4,,,
2.432888290837574,.2006411455201948,8.365732295540591,13.2,,,
2.622615180574099,.1936999497864264,3.542407421901463,13.7,,,
3.103311858083706,.1921585194124382,.7333942121175981,11.8,,,
2.247495864351375,.1571217529725771,7.127829820784531,14.0,,,
3.200914538822424,.1184223453658617,22.07160440856438,11.00,28.35,,
2.766180022715008,.136086167595228,19.4986476948581,12.1,,,
2.626267871220406,.09063769981150342,11.31075213330303,11.30,33.18,,
2.423056792809781,.128982987574716,7.705268038927641,13.3,,,
3.09513822136869,.1742130655887005,2.476099362733026,12.6,,,
2.342847718537083,.1004572247087482,7.202485740550363,12.6,,,
2.855924379647494,.1972429572474229,15.80487985848068,11.30,27.66,,
3.156300546623819,.141187165370711,7.594000813244542,11.50,29.79,,
2.549006567484748,.1025983537540313,14.56932822362817,12.5,,,
2.569827613590594,.107846065500594,14.59515718222116,13.0,,,
